Site,Lat.South,Long.East,Alt.AHD,Date,PM10.24h.mcrg.m3,CO.24h.ppm,SO2.24h.pphm,NO.24h.pphm,NO2.24h.pphm,OZONE.24h.pphm.1
ROZELLE,-33.86435,151.16393,22,334,19.7,0.2,0,0,0.2,1.8
SINGLETON,-32.55748,151.17688,42,334,,,0.1,,,
ST MARYS,-33.79516,150.7668,29,334,,,,0,0.2,1.6
STOCKTON,-32.90197,151.78427,5,334,,,0,-0.1,0,
WALLSEND,-32.89439,151.67021,8,334,,,0,0,0.2,2
WOLLONGONG,-34.41706,150.88733,15,334,,0.1,0,0,-0.1,2
WYONG,-33.27897,151.43241,3,334,,0.1,0,0,0,2.1
BARGO,-34.3063,150.5806,365,335,,,0,-0.1,0.1,2
BERESFIELD,-32.79679,151.66102,14,335,,,0,0,0,1.9
BRADFIELD HIGHWAY,-33.84343,151.21142,36,335,,0.1,0,1.9,1,1.1
BRINGELLY,-33.91765,150.76193,53,335,13.7,,0,0,0.2,1.7
CAMDEN,-34.0417,150.69014,73,335,,0.1,,0,0.2,1.6
CAMPBELLTOWN WEST,-34.06667,150.79554,112,335,,0.1,0,0.1,0.3,1.5
CARRINGTON,-32.90972,151.7633,5,335,,,0,0.1,0,
CHULLORA,-33.89157,151.04606,32,335,,0,0,0.1,0.2,1.6
COFFS HARBOUR,-30.29831,153.11808,21,335,,0.1,,0,0,1.7
COOK AND PHILLIP,-33.87247,151.21334,26,335,,0.2,0,0.2,0.4,1.3
EARLWOOD,-33.91618,151.13579,7,335,,,,-0.1,0.4,1.6
GOULBURN,-34.73451,149.72421,702,335,,,,0,0.1,1.8
GUNNEDAH,-30.98188,150.26067,272,335,,,,0,0,1.6
KEMBLA GRANGE,-34.47442,150.81916,5,335,,,,0,0.3,1.2
LIDCOMBE,-33.88141,151.04678,39,335,,0,0.2,0.1,0.2,1.8
LIVERPOOL,-33.9313,150.9073,22,335,19.2,0,0,0.1,0.5,1.4
MACQUARIE PARK,-33.76528,151.11777,49,335,,0.2,0,0,0,1.9
MAYFIELD,-32.88506,151.72835,5,335,,,0,0.1,0.1,
MERRIWA,-32.12578,150.4593,406,335,,0,0.4,0,0.6,1
MUSWELLBROOK,-32.27159,150.88593,145,335,,,0.1,0,0.1,
NEWCASTLE,-32.93118,151.75963,5,335,,0.2,0,0,-0.2,2
OAKDALE,-34.05171,150.49819,457,335,,,,0,0.1,1.9
PENRITH,-33.7269,150.7038,27,335,,0.1,0.1,0.2,0.3,1.4
PORT MACQUARIE,-31.44776,152.87653,73,335,,-0.1,0,0,0.1,1.6
RANDWICK,-33.93178,151.2428,28,335,32.2,,0,0.1,-0.1,2.2
RICHMOND,-33.61644,150.74735,21,335,,,0,0,0.1,1.6
ROUSE HILL,-33.68276,150.90371,73,335,,0.2,0,0,0.3,1.7
ROZELLE,-33.86435,151.16393,22,335,23.8,0.1,0,0,0.1,1.9
SINGLETON,-32.55748,151.17688,42,335,,,0,0,-0.2,
ST MARYS,-33.79516,150.7668,29,335,,,,0,0.1,1.5
STOCKTON,-32.90197,151.78427,5,335,,,0,0,0,
WALLSEND,-32.89439,151.67021,8,335,,,0,0,0.1,1.9
WOLLONGONG,-34.41706,150.88733,15,335,,0.2,0,0,0.1,1.7
WYONG,-33.27897,151.43241,3,335,,0.1,0,0,0,2
BARGO,-34.3063,150.5806,365,336,,,0,0,0.2,2
BERESFIELD,-32.79679,151.66102,14,336,,,0,0.1,0.1,1.8
BRADFIELD HIGHWAY,-33.84343,151.21142,36,336,,0.2,0.1,4.5,1.8,0.7
BRINGELLY,-33.91765,150.76193,53,336,6.3,,0,0.1,0.7,1.1
CAMDEN,-34.0417,150.69014,73,336,,0.1,,0.1,0.6,1.3
CAMPBELLTOWN WEST,-34.06667,150.79554,112,336,,0.2,0,0.3,0.9,1
CARRINGTON,-32.90972,151.7633,5,336,,,0,0.2,0.3,
CHULLORA,-33.89157,151.04606,32,336,,0,0,0.6,1.2,0.7
COFFS HARBOUR,-30.29831,153.11808,21,336,,0.2,,0.2,0.3,1.7
COOK AND PHILLIP,-33.87247,151.21334,26,336,,0.3,0,0.4,0.9,1
EARLWOOD,-33.91618,151.13579,7,336,,,,0,0.7,1.4
GOULBURN,-34.73451,149.72421,702,336,,,,0.1,0.3,1.9
GUNNEDAH,-30.98188,150.26067,272,336,,,,0,0.1,1.4
KEMBLA GRANGE,-34.47442,150.81916,5,336,,,,0.1,0.5,1.3
LIDCOMBE,-33.88141,151.04678,39,336,,-0.1,0,0.2,0.8,1.1
LIVERPOOL,-33.9313,150.9073,22,336,8,0.1,0,0.6,1.5,0.5
MACQUARIE PARK,-33.76528,151.11777,49,336,,0.2,0,0,0.2,1.8
MAYFIELD,-32.88506,151.72835,5,336,,,0,0.2,0.2,
MERRIWA,-32.12578,150.4593,406,336,,0,0.2,0,0.5,1.3
MUSWELLBROOK,-32.27159,150.88593,145,336,,,0,0,0.2,
NEWCASTLE,-32.93118,151.75963,5,336,,0.2,0,0.1,0.1,
OAKDALE,-34.05171,150.49819,457,336,,,,0,0.2,2
PENRITH,-33.7269,150.7038,27,336,,0.1,0,0.3,0.9,0.8
PORT MACQUARIE,-31.44776,152.87653,73,336,,-0.2,0,0,0.1,1.8
RANDWICK,-33.93178,151.2428,28,336,14.3,,0,0,0.1,2.2
RICHMOND,-33.61644,150.74735,21,336,,,0,0,0.3,1.2
ROUSE HILL,-33.68276,150.90371,73,336,,0.2,0,0.1,0.5,1.4
ROZELLE,-33.86435,151.16393,22,336,9.3,0.2,0,0.2,0.5,1.6
SINGLETON,-32.55748,151.17688,42,336,,,0,0,-0.1,
ST MARYS,-33.79516,150.7668,29,336,,,,0.1,0.8,0.9
STOCKTON,-32.90197,151.78427,5,336,,,0,0,0.1,
WALLSEND,-32.89439,151.67021,8,336,,,0,0,0.4,1.6
WOLLONGONG,-34.41706,150.88733,15,336,,0.2,0,0.1,0.4,1.4
WYONG,-33.27897,151.43241,3,336,,0.1,0.1,0,0.1,1.8
BARGO,-34.3063,150.5806,365,337,,,0,,,1.9
BERESFIELD,-32.79679,151.66102,14,337,,,0,0.1,0.1,1.5
BRADFIELD HIGHWAY,-33.84343,151.21142,36,337,,0.1,0.1,3.9,1.5,0.8
BRINGELLY,-33.91765,150.76193,53,337,6.7,,0,0.1,0.6,1.2
CAMDEN,-34.0417,150.69014,73,337,,0.2,,0.1,0.7,1.1
CAMPBELLTOWN WEST,-34.06667,150.79554,112,337,,0.2,0,0.4,0.9,1
CARRINGTON,-32.90972,151.7633,5,337,,,0,0.4,0.4,
CHULLORA,-33.89157,151.04606,32,337,,0,0,1.5,1,0.9
COFFS HARBOUR,-30.29831,153.11808,21,337,,0.2,,0,0.2,1.6
COOK AND PHILLIP,-33.87247,151.21334,26,337,,0.3,0,0.9,0.9,1
EARLWOOD,-33.91618,151.13579,7,337,,,,0.4,0.6,1.4
GOULBURN,-34.73451,149.72421,702,337,,,,,,
GUNNEDAH,-30.98188,150.26067,272,337,,,,0.1,0.1,1.3
KEMBLA GRANGE,-34.47442,150.81916,5,337,,,,0.1,0.5,1.3
LIDCOMBE,-33.88141,151.04678,39,337,,0,0,0.4,0.7,1.2
LIVERPOOL,-33.9313,150.9073,22,337,6.2,0.1,0,0.9,1.2,0.8
MACQUARIE PARK,-33.76528,151.11777,49,337,,0.3,0.1,0,0.2,1.8
MAYFIELD,-32.88506,151.72835,5,337,,,0,0.1,0.2,
MERRIWA,-32.12578,150.4593,406,337,,0,0.1,0,0.2,1.3
MUSWELLBROOK,-32.27159,150.88593,145,337,,,0,0.1,0.4,
NEWCASTLE,-32.93118,151.75963,5,337,,0.2,0.1,0.2,0.3,
OAKDALE,-34.05171,150.49819,457,337,,,,0,0.2,1.8
PENRITH,-33.7269,150.7038,27,337,,0.1,0.1,0.4,0.6,1
PORT MACQUARIE,-31.44776,152.87653,73,337,,-0.2,0.1,0,0.1,1.4
RANDWICK,-33.93178,151.2428,28,337,10.2,,0.1,0.1,0.2,2
RICHMOND,-33.61644,150.74735,21,337,,,0.1,0,0.2,1.3
ROUSE HILL,-33.68276,150.90371,73,337,,0.2,0,0,0.3,1.5
ROZELLE,-33.86435,151.16393,22,337,7.8,0.2,0,0.6,0.6,1.4
SINGLETON,-32.55748,151.17688,42,337,,,0,0.2,0.2,
ST MARYS,-33.79516,150.7668,29,337,,,,0.2,0.7,0.8
STOCKTON,-32.90197,151.78427,5,337,,,0,0.1,0.1,
WALLSEND,-32.89439,151.67021,8,337,,,0.2,0,0.3,1.3
WOLLONGONG,-34.41706,150.88733,15,337,,0.2,0,0.1,0.4,1.5
WYONG,-33.27897,151.43241,3,337,,0.1,0.1,0.1,0.3,1.5
BARGO,-34.3063,150.5806,365,338,,,0,0,0.1,2.2
BERESFIELD,-32.79679,151.66102,14,338,,,0.1,0,0.4,1.6
BRADFIELD HIGHWAY,-33.84343,151.21142,36,338,,0.3,0,4.3,1.8,0.5
BRINGELLY,-33.91765,150.76193,53,338,0.5,,0,0,0.1,1.7
CAMDEN,-34.0417,150.69014,73,338,,0.1,,0,0.1,1.7
CAMPBELLTOWN WEST,-34.06667,150.79554,112,338,,0.1,0,0.9,0.6,1.4
CARRINGTON,-32.90972,151.7633,5,338,,,0.1,0.6,0.7,
CHULLORA,-33.89157,151.04606,32,338,,,,,,
COFFS HARBOUR,-30.29831,153.11808,21,338,,0.2,,0.2,0.3,1.2
COOK AND PHILLIP,-33.87247,151.21334,26,338,,0.3,,1.9,1.8,
EARLWOOD,-33.91618,151.13579,7,338,,,,1.3,0.7,1.2
GOULBURN,-34.73451,149.72421,702,338,,,,-0.1,0.1,2.2
GUNNEDAH,-30.98188,150.26067,272,338,,,,0.2,0.2,1.6
KEMBLA GRANGE,-34.47442,150.81916,5,338,,,,0,0,2
LIDCOMBE,-33.88141,151.04678,39,338,,0.1,0,0.3,0.6,1.7
LIVERPOOL,-33.9313,150.9073,22,338,8.6,0,0,1.4,0.6,1.4
MACQUARIE PARK,-33.76528,151.11777,49,338,,0.2,0,0,0.1,2.1
MAYFIELD,-32.88506,151.72835,5,338,,,0,0.1,0.4,
MERRIWA,-32.12578,150.4593,406,338,,0,0,0,0,2
MUSWELLBROOK,-32.27159,150.88593,145,338,,,0,0.1,0.2,
NEWCASTLE,-32.93118,151.75963,5,338,,0.2,0.1,0.1,0.3,1.7
OAKDALE,-34.05171,150.49819,457,338,,,,0,0,2
PENRITH,-33.7269,150.7038,27,338,,0.1,0,0.2,0.1,1.6
PORT MACQUARIE,-31.44776,152.87653,73,338,,-0.1,0.1,0.2,0.3,0.9
RANDWICK,-33.93178,151.2428,28,338,6.8,,0.1,1.1,0.7,1.5
RICHMOND,-33.61644,150.74735,21,338,,,,,,
ROUSE HILL,-33.68276,150.90371,73,338,,0.2,0,0,0.1,1.8
ROZELLE,-33.86435,151.16393,22,338,7.3,0.2,0,0.7,0.4,1.6
SINGLETON,-32.55748,151.17688,42,338,,,0.1,0,0.2,
ST MARYS,-33.79516,150.7668,29,338,,,,0.5,0.3,1.5
STOCKTON,-32.90197,151.78427,5,338,,,0.1,0.8,1.1,
WALLSEND,-32.89439,151.67021,8,338,,,0,0,0.3,1.6
WOLLONGONG,-34.41706,150.88733,15,338,,0.1,0,0.1,0.2,1.8
WYONG,-33.27897,151.43241,3,338,,0.1,0,0.1,0.3,1.3
BARGO,-34.3063,150.5806,365,339,,,0,-0.1,0,2.2
BERESFIELD,-32.79679,151.66102,14,339,,,0.1,0.5,0.7,1.5
BRADFIELD HIGHWAY,-33.84343,151.21142,36,339,,0.4,0.1,7.8,2.6,0.8
BRINGELLY,-33.91765,150.76193,53,339,11.7,,0,0.4,0.3,1.5
CAMDEN,-34.0417,150.69014,73,339,,0.1,,0,0.1,1.8
CAMPBELLTOWN WEST,-34.06667,150.79554,112,339,,0.1,0,0.7,0.6,1.5
CARRINGTON,-32.90972,151.7633,5,339,,,0,0.4,0.8,
CHULLORA,-33.89157,151.04606,32,339,,,,,,
COFFS HARBOUR,-30.29831,153.11808,21,339,,0.1,,0.2,0.3,1.7
COOK AND PHILLIP,-33.87247,151.21334,26,339,,0.3,0,1.6,1.7,0.7
EARLWOOD,-33.91618,151.13579,7,339,,,,1.3,1.1,1.3
GOULBURN,-34.73451,149.72421,702,339,,,,0,0.1,2
GUNNEDAH,-30.98188,150.26067,272,339,,,,0.4,0.3,1.5
KEMBLA GRANGE,-34.47442,150.81916,5,339,,,,0.1,0.2,1.8
LIDCOMBE,-33.88141,151.04678,39,339,,,0.1,0.6,0.8,1.5
LIVERPOOL,-33.9313,150.9073,22,339,12.5,0,0.1,1.8,0.9,1.4
MACQUARIE PARK,-33.76528,151.11777,49,339,,0.3,0,0.1,0.4,1.9
MAYFIELD,-32.88506,151.72835,5,339,,,0.1,0.5,0.9,
MERRIWA,-32.12578,150.4593,406,339,,0,0,0,0.1,2.1
MUSWELLBROOK,-32.27159,150.88593,145,339,,,0,0.6,0.6,
NEWCASTLE,-32.93118,151.75963,5,339,,0.2,0,0.1,0.6,1.6
OAKDALE,-34.05171,150.49819,457,339,,,,0,0,2.1
PENRITH,-33.7269,150.7038,27,339,,0.2,0,0.3,0.4,1.5
PORT MACQUARIE,-31.44776,152.87653,73,339,,-0.2,0,0.1,0.3,1.2
RANDWICK,-33.93178,151.2428,28,339,14.9,,0.1,0.6,1,1.7
RICHMOND,-33.61644,150.74735,21,339,,,0,0,0.1,1.7
ROUSE HILL,-33.68276,150.90371,73,339,,0.1,0,0,0.4,1.9
ROZELLE,-33.86435,151.16393,22,339,12.1,0.3,0,0.5,0.9,1.7
SINGLETON,-32.55748,151.17688,42,339,,,0,0.1,0.4,
ST MARYS,-33.79516,150.7668,29,339,,,,0.3,0.3,1.5
STOCKTON,-32.90197,151.78427,5,339,,,0.1,0.9,1.4,
WALLSEND,-32.89439,151.67021,8,339,,,0.1,0.1,0.6,1.6
WOLLONGONG,-34.41706,150.88733,15,339,,0.1,0,0.2,0.4,1.8
WYONG,-33.27897,151.43241,3,339,,0.1,0,0.3,0.5,1.4
BARGO,-34.3063,150.5806,365,340,,,0,0.6,0.6,1.8
BERESFIELD,-32.79679,151.66102,14,340,,,0.1,0.9,0.8,1.7
BRADFIELD HIGHWAY,-33.84343,151.21142,36,340,,0.4,0.1,7.1,2.5,0.5
BRINGELLY,-33.91765,150.76193,53,340,11.9,,0,0.2,0.4,1.6
CAMDEN,-34.0417,150.69014,73,340,,0.1,,0.2,0.3,1.6
CAMPBELLTOWN WEST,-34.06667,150.79554,112,340,,0.1,0,1.1,1,1.3
CARRINGTON,-32.90972,151.7633,5,340,,,0.1,0.7,1,
CHULLORA,-33.89157,151.04606,32,340,,0.1,0,1.1,1.2,1.1
COFFS HARBOUR,-30.29831,153.11808,21,340,,0.2,,0.6,0.5,1.7
COOK AND PHILLIP,-33.87247,151.21334,26,340,,0.2,0,1,1.2,0.9
EARLWOOD,-33.91618,151.13579,7,340,,,,0.7,0.9,1.3
GOULBURN,-34.73451,149.72421,702,340,,,,0.3,0.4,1.5
GUNNEDAH,-30.98188,150.26067,272,340,,,,0.3,0.4,1.6
KEMBLA GRANGE,-34.47442,150.81916,5,340,,,,0.2,0.3,1.3
LIDCOMBE,-33.88141,151.04678,39,340,,0.2,0,0.7,1,1.3
LIVERPOOL,-33.9313,150.9073,22,340,16.5,0.1,0,1.4,1.3,1.2
MACQUARIE PARK,-33.76528,151.11777,49,340,,0.3,0,0.3,0.5,1.3
MAYFIELD,-32.88506,151.72835,5,340,,,0.1,1.4,1,
MERRIWA,-32.12578,150.4593,406,340,,0,0,0,0,2.2
MUSWELLBROOK,-32.27159,150.88593,145,340,,,,2.3,1,
NEWCASTLE,-32.93118,151.75963,5,340,,0.2,0.1,0.5,0.8,1.6
OAKDALE,-34.05171,150.49819,457,340,,,,0,0.1,2.3
PENRITH,-33.7269,150.7038,27,340,,0.2,0,0.5,0.5,1.6
PORT MACQUARIE,-31.44776,152.87653,73,340,,-0.2,0,0.3,0.4,1.6
RANDWICK,-33.93178,151.2428,28,340,16,,0.1,0.3,0.6,1.7
RICHMOND,-33.61644,150.74735,21,340,,,0,0,0.1,2
ROUSE HILL,-33.68276,150.90371,73,340,,0.2,0,0.3,0.5,
ROZELLE,-33.86435,151.16393,22,340,14.2,0.2,0,0.5,0.8,1.4
SINGLETON,-32.55748,151.17688,42,340,,,0.6,1.4,0.7,
ST MARYS,-33.79516,150.7668,29,340,,,,0.2,0.4,1.5
STOCKTON,-32.90197,151.78427,5,340,,,0.1,0.8,0.9,
WALLSEND,-32.89439,151.67021,8,340,,,0.1,0.4,0.7,1.5
WOLLONGONG,-34.41706,150.88733,15,340,,0.1,0,0.3,0.6,1.4
WYONG,-33.27897,151.43241,3,340,,0.1,0,0.2,0.4,1.6
BARGO,-34.3063,150.5806,365,341,,,0,0.2,0.2,1.6
BERESFIELD,-32.79679,151.66102,14,341,,,0.1,0.7,0.8,1.9
BRADFIELD HIGHWAY,-33.84343,151.21142,36,341,,0.2,0.1,2.9,2.3,1.2
BRINGELLY,-33.91765,150.76193,53,341,9.3,,0,0.1,0.2,1.3
CAMDEN,-34.0417,150.69014,73,341,,0.1,,0.1,0.3,1.2
CAMPBELLTOWN WEST,-34.06667,150.79554,112,341,,0.2,0,0.9,1,1
CARRINGTON,-32.90972,151.7633,5,341,,,0.1,0.7,1.5,
CHULLORA,-33.89157,151.04606,32,341,,0.1,0,0.9,1,1.6
COFFS HARBOUR,-30.29831,153.11808,21,341,,0.2,,0,0.1,2.1
COOK AND PHILLIP,-33.87247,151.21334,26,341,,0.2,0.1,1,1.7,1.4
EARLWOOD,-33.91618,151.13579,7,341,,,,0.5,1.1,1.7
GOULBURN,-34.73451,149.72421,702,341,,,,0.1,0.2,1.8
GUNNEDAH,-30.98188,150.26067,272,341,,,,0.2,0.3,1.6
KEMBLA GRANGE,-34.47442,150.81916,5,341,,,,0.1,0.2,1.7
LIDCOMBE,-33.88141,151.04678,39,341,,0.3,0,,,
LIVERPOOL,-33.9313,150.9073,22,341,15.3,0.1,0,1.1,1,1.3
MACQUARIE PARK,-33.76528,151.11777,49,341,,0.3,0,0.1,0.4,1.9
MAYFIELD,-32.88506,151.72835,5,341,,,0.1,0.3,0.8,
MERRIWA,-32.12578,150.4593,406,341,,0,0,0,0,2.3
MUSWELLBROOK,-32.27159,150.88593,145,341,,,0,1.3,0.7,
NEWCASTLE,-32.93118,151.75963,5,341,,0.2,0.1,0.2,1,2.1
OAKDALE,-34.05171,150.49819,457,341,,,,0,0.1,1.9
PENRITH,-33.7269,150.7038,27,341,,0.2,0,0.2,0.3,1.3
PORT MACQUARIE,-31.44776,152.87653,73,341,,-0.2,0,0,0.3,1.4
RANDWICK,-33.93178,151.2428,28,341,14.7,,0.1,0.3,0.8,2.4
RICHMOND,-33.61644,150.74735,21,341,,,0,0,0.1,1.7
ROUSE HILL,-33.68276,150.90371,73,341,,0.2,0,0.1,0.3,
ROZELLE,-33.86435,151.16393,22,341,13.2,0.2,0,0.3,0.7,2.1
SINGLETON,-32.55748,151.17688,42,341,,,0.1,0.5,0.8,
ST MARYS,-33.79516,150.7668,29,341,,,,0.1,0.3,1.2
STOCKTON,-32.90197,151.78427,5,341,,,0.1,0.3,0.7,
WALLSEND,-32.89439,151.67021,8,341,,,0.1,0,0.6,1.9
WOLLONGONG,-34.41706,150.88733,15,341,,0.2,0.1,0.2,0.6,1.9
WYONG,-33.27897,151.43241,3,341,,0.1,0,0.2,0.3,1.7
BARGO,-34.3063,150.5806,365,342,,,0,0.1,0.4,1.7
BERESFIELD,-32.79679,151.66102,14,342,,,0.2,0.6,0.8,1.4
BRADFIELD HIGHWAY,-33.84343,151.21142,36,342,,0.2,0.1,2.3,1.8,0.9
BRINGELLY,-33.91765,150.76193,53,342,13,,0,0,0.2,1.4
CAMDEN,-34.0417,150.69014,73,342,,0.2,,0,0.3,1.4
CAMPBELLTOWN WEST,-34.06667,150.79554,112,342,,0.1,0,0.4,0.7,1.2
CARRINGTON,-32.90972,151.7633,5,342,,,0.1,0.8,0.9,
CHULLORA,-33.89157,151.04606,32,342,,0.1,0,0.4,0.9,1.4
COFFS HARBOUR,-30.29831,153.11808,21,342,,0.1,,0,0.3,2.1
COOK AND PHILLIP,-33.87247,151.21334,26,342,,0.2,0.1,0.4,0.9,1.3
EARLWOOD,-33.91618,151.13579,7,342,,,,0.3,0.8,1.5
GOULBURN,-34.73451,149.72421,702,342,,,,0.2,0.3,1.5
GUNNEDAH,-30.98188,150.26067,272,342,,,,0.2,0.3,1.6
KEMBLA GRANGE,-34.47442,150.81916,5,342,,,,0.1,0,1.5
LIDCOMBE,-33.88141,151.04678,39,342,,0.3,0,0.5,1,1.6
LIVERPOOL,-33.9313,150.9073,22,342,14.3,0,0,0.5,1,1.3
MACQUARIE PARK,-33.76528,151.11777,49,342,,0.3,0,0,0.2,1.7
MAYFIELD,-32.88506,151.72835,5,342,,,0.1,0.8,0.8,
MERRIWA,-32.12578,150.4593,406,342,,0,0,0,0.1,2.5
MUSWELLBROOK,-32.27159,150.88593,145,342,,,0,0.2,0.5,
NEWCASTLE,-32.93118,151.75963,5,342,,0.2,0.1,0.1,0.3,1.9
OAKDALE,-34.05171,150.49819,457,342,,,,0,0,2.3
PENRITH,-33.7269,150.7038,27,342,,0.2,0,0.1,0.5,1.5
PORT MACQUARIE,-31.44776,152.87653,73,342,,-0.2,0,0,0.3,1.6
RANDWICK,-33.93178,151.2428,28,342,16.2,,0.1,0.1,0.4,2
RICHMOND,-33.61644,150.74735,21,342,,,0,0,0.1,1.8
ROUSE HILL,-33.68276,150.90371,73,342,,0.2,0,0,0.4,
ROZELLE,-33.86435,151.16393,22,342,15.5,0.1,0.1,0.1,0.7,1.8
SINGLETON,-32.55748,151.17688,42,342,,,0.1,0.9,0.5,
ST MARYS,-33.79516,150.7668,29,342,,,,0.1,0.1,1.3
STOCKTON,-32.90197,151.78427,5,342,,,0.1,1.7,1,
WALLSEND,-32.89439,151.67021,8,342,,,0.1,0.1,0.4,1.7
WOLLONGONG,-34.41706,150.88733,15,342,,0.2,0,0.1,0.3,1.6
WYONG,-33.27897,151.43241,3,342,,0.2,0,0.4,0.3,1.9
BARGO,-34.3063,150.5806,365,343,,,0,0.4,0.4,1.7
BERESFIELD,-32.79679,151.66102,14,343,,,0.3,0.9,0.8,1.7
BRADFIELD HIGHWAY,-33.84343,151.21142,36,343,,0.3,0.1,5.7,2.6,0.5
BRINGELLY,-33.91765,150.76193,53,343,13.1,,0,0.2,0.3,1.6
CAMDEN,-34.0417,150.69014,73,343,,0.1,,0.3,0.3,1.4
CAMPBELLTOWN WEST,-34.06667,150.79554,112,343,,0.2,0,0.5,0.5,1.3
CARRINGTON,-32.90972,151.7633,5,343,,,0,0.4,0.6,
CHULLORA,-33.89157,151.04606,32,343,,0,0,0.9,0.7,1.7
COFFS HARBOUR,-30.29831,153.11808,21,343,,0.2,,0.2,0.5,1.9
COOK AND PHILLIP,-33.87247,151.21334,26,343,,0.2,0,1.9,1.4,1.3
EARLWOOD,-33.91618,151.13579,7,343,,,,1.1,0.7,1.4
GOULBURN,-34.73451,149.72421,702,343,,,,0.1,0.3,1.3
GUNNEDAH,-30.98188,150.26067,272,343,,,,0.3,0.3,2.1
KEMBLA GRANGE,-34.47442,150.81916,5,343,,,,0.9,0.2,1.4
LIDCOMBE,-33.88141,151.04678,39,343,,0.3,0,0.8,0.8,1.5
LIVERPOOL,-33.9313,150.9073,22,343,16.5,0,0,0.9,0.9,1.4
MACQUARIE PARK,-33.76528,151.11777,49,343,,0.3,0,0.3,0.5,1.5
MAYFIELD,-32.88506,151.72835,5,343,,,0,0.8,0.9,
MERRIWA,-32.12578,150.4593,406,343,,0,0.3,0,0.4,2.3
MUSWELLBROOK,-32.27159,150.88593,145,343,,,0.7,0.6,1,
NEWCASTLE,-32.93118,151.75963,5,343,,0.2,0,0.3,0.1,2.1
OAKDALE,-34.05171,150.49819,457,343,,,,0,0.1,2.2
PENRITH,-33.7269,150.7038,27,343,,0.2,0.1,0.7,0.6,1.4
PORT MACQUARIE,-31.44776,152.87653,73,343,,-0.1,0,0.1,0.6,1.4
RANDWICK,-33.93178,151.2428,28,343,16.8,,0.1,0.8,0.4,2
RICHMOND,-33.61644,150.74735,21,343,,,0,0.1,0.2,1.8
ROUSE HILL,-33.68276,150.90371,73,343,,0.2,0,0.4,0.8,
ROZELLE,-33.86435,151.16393,22,343,16.2,0.1,0,1,0.9,1.5
SINGLETON,-32.55748,151.17688,42,343,,,0.1,0.2,0.2,
ST MARYS,-33.79516,150.7668,29,343,,,,0.2,0.2,1.5
STOCKTON,-32.90197,151.78427,5,343,,,0,0.5,0.5,
WALLSEND,-32.89439,151.67021,8,343,,,0,0.3,0.6,1.6
WOLLONGONG,-34.41706,150.88733,15,343,,0.2,0.3,1.2,0.6,1.2
WYONG,-33.27897,151.43241,3,343,,0.2,0,0.6,0.6,1.4
BARGO,-34.3063,150.5806,365,344,,,0,0,0.2,1.9
BERESFIELD,-32.79679,151.66102,14,344,,,0.3,0.4,0.7,1.4
BRADFIELD HIGHWAY,-33.84343,151.21142,36,344,,0.2,0.1,4.8,2,0.8
BRINGELLY,-33.91765,150.76193,53,344,14.9,,0,0.1,0.3,1.7
CAMDEN,-34.0417,150.69014,73,344,,0.1,,0,0.2,1.9
CAMPBELLTOWN WEST,-34.06667,150.79554,112,344,,0,0,0.3,0.8,1.3
CARRINGTON,-32.90972,151.7633,5,344,,,0,0.1,0.2,
CHULLORA,-33.89157,151.04606,32,344,,0,0,0.5,0.7,1.6
COFFS HARBOUR,-30.29831,153.11808,21,344,,0.1,,0.1,0.2,2
COOK AND PHILLIP,-33.87247,151.21334,26,344,,0.2,0,0.6,1,0.9
EARLWOOD,-33.91618,151.13579,7,344,,,,0.2,0.6,1.8
GOULBURN,-34.73451,149.72421,702,344,,,,0.1,0.2,1.8
GUNNEDAH,-30.98188,150.26067,272,344,,,,0.1,0.1,2.5
KEMBLA GRANGE,-34.47442,150.81916,5,344,,,,0,0,1.8
LIDCOMBE,-33.88141,151.04678,39,344,,0.3,0,0.2,0.7,1.6
LIVERPOOL,-33.9313,150.9073,22,344,21.6,0,0,0.3,0.9,1.5
MACQUARIE PARK,-33.76528,151.11777,49,344,,0.2,0,0.1,0.6,1.6
MAYFIELD,-32.88506,151.72835,5,344,,,0.1,0.4,0.4,
MERRIWA,-32.12578,150.4593,406,344,,0,0.4,0.1,0.7,1.7
MUSWELLBROOK,-32.27159,150.88593,145,344,,,0.5,0.4,0.7,
NEWCASTLE,-32.93118,151.75963,5,344,,0.2,0.1,0.1,0.1,1.9
OAKDALE,-34.05171,150.49819,457,344,,,,0,0.1,2
PENRITH,-33.7269,150.7038,27,344,,0.1,0.1,0.5,0.6,1.4
PORT MACQUARIE,-31.44776,152.87653,73,344,,-0.1,0,0.1,0.3,1.6
RANDWICK,-33.93178,151.2428,28,344,22.5,,0.1,0,0.3,2.1
RICHMOND,-33.61644,150.74735,21,344,,,0,0,0.2,1.7
ROUSE HILL,-33.68276,150.90371,73,344,,0.2,0,0.1,0.7,
ROZELLE,-33.86435,151.16393,22,344,20.9,0.1,0,0.2,0.5,1.8
SINGLETON,-32.55748,151.17688,42,344,,,0.1,0,0.3,
ST MARYS,-33.79516,150.7668,29,344,,,,0,0.2,1.7
STOCKTON,-32.90197,151.78427,5,344,,,0,0.2,0.4,
WALLSEND,-32.89439,151.67021,8,344,,,0.2,0.1,0.4,1.6
WOLLONGONG,-34.41706,150.88733,15,344,,0.1,0.1,0.1,0.2,1.7
WYONG,-33.27897,151.43241,3,344,,0.2,0,0.6,0.4,1.7
BARGO,-34.3063,150.5806,365,345,,,0,0.2,0.5,1.5
